path,label
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03672.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12113_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09441.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11894_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03355.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10275.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16261.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10819.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10385_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05585.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15286_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09642.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12866_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08917.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11263.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00067.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00028.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16600.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11615.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01812.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18592.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00482.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06493.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18527_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01913.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09165.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11829_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05145.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06126.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11255.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16037_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07957.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13519_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18955.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19946.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10581_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11265.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09555.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16741.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13541.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12668.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00560.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03122.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13621.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16075.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14005.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07831.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11239.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06329.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01644.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10598.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14440_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02614.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12071_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09889.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19942.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12079.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06336.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10062.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11855.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07253.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05108.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02442.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04006.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00895.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05263.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15902_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17105.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12899.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11097_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11336_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10769.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15722.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05066.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17645.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17057.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14240.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03397.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07590.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18308.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01315.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01035.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07937.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03603.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09678.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13292.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05974.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12641_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08027.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14483_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14489.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06852.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12315.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17711_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05054.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11559_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17388.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08087.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02951.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16307.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04939.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19566.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06225.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06694.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10563.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08702.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04819.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06331.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11069_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02776.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15615_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03883.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18120_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19689.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15790_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13150_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00466.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10597_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16579.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01163.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11720.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12586_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04002.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05941.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00096.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13451.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06937.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19172.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09501.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03000.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05611.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09639.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09674.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04723.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00410.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11741.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16367_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15882.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15003_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11124.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13207.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07666.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15933.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09908.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02807.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02005.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10742.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04238.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06959.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12257.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19059_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07143.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13903_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04651.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02953.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01446.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13498_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00445.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17451_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04663.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17666.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01347.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16008.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06686.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00008.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13582_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16782.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13353.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06048.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10507_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17786_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12941_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18199.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06908.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05195.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05205.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17736_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13138_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09504.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10608.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15468_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02812.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07908.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11236.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10475_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15623.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16175.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11434_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18836.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17437.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11319_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02554.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19048_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08252.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05098.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16228_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02577.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04388.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05398.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02430.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06082.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05275.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04393.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09229.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08274.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02979.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03147.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00487.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11202.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13544.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11128.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13952.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04703.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14946.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07553.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05757.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00492.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04954.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19161.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01280.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06233.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00971.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14111_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04319.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08881.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06819.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16497_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18433_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10645_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18393.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17855_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19371.jpg,0
